34.416,0.034409,0.996317,0.998581,0.999886,0.997989,0.998544,0.998295,0.998024,1.00162,0.99796,0.994885,0.996399,0.990892,0.982337,0.930455,0.786489,0.504111,0.212308,0.0665883,0.0198917,0.00651834,0.00302493,0.00156505,0.00122871,0.000908537,0.000730243,0.000627793,0.00053969,0.000482072,0.000443757,0.000403302,0.000371197
34.432,0.0343924,0.996317,0.998584,0.999884,0.997992,0.998544,0.998286,0.998026,1.00163,0.997952,0.994892,0.996396,0.990884,0.982342,0.930455,0.786489,0.504107,0.21231,0.0665908,0.0198934,0.00651871,0.00302498,0.00156551,0.00122892,0.000908225,0.000730438,0.000628182,0.000539476,0.000481909,0.000444095,0.00040334,0.00037092
34.448,0.0343748,0.996317,0.998588,0.999882,0.997997,0.998543,0.998278,0.998027,1.00163,0.997944,0.994897,0.996392,0.990877,0.982347,0.930455,0.78649,0.504102,0.212312,0.0665933,0.0198949,0.00651917,0.00302506,0.00156596,0.00122915,0.000907941,0.000730623,0.000628569,0.000539293,0.000481752,0.000444418,0.000403396,0.000370662
34.464,0.0343563,0.996318,0.998591,0.99988,0.998002,0.998542,0.998271,0.998027,1.00164,0.997935,0.994902,0.996388,0.99087,0.982352,0.930455,0.78649,0.504097,0.212315,0.0665959,0.0198963,0.00651971,0.00302517,0.00156642,0.00122938,0.000907686,0.000730798,0.000628952,0.00053914,0.000481602,0.000444724,0.000403468,0.000370426
34.48,0.0343376,0.996319,0.998595,0.999878,0.998008,0.998541,0.998263,0.998027,1.00165,0.997927,0.994906,0.996383,0.990864,0.982358,0.930455,0.786491,0.504093,0.212317,0.0665984,0.0198976,0.00652032,0.0030253,0.00156687,0.00122963,0.00090746,0.000730965,0.000629327,0.000539016,0.00048146,0.000445014,0.000403552,0.00037021
34.496,0.0343188,0.99632,0.9986,0.999876,0.998016,0.99854,0.998257,0.998027,1.00165,0.997918,0.994909,0.996378,0.990858,0.982365,0.930454,0.786491,0.504088,0.212319,0.0666009,0.0198988,0.00652101,0.00302547,0.00156732,0.00122989,0.000907265,0.000731126,0.000629692,0.000538918,0.000481329,0.000445286,0.000403646,0.000370016
34.512,0.0343004,0.996321,0.998605,0.999875,0.998024,0.998538,0.99825,0.998026,1.00166,0.99791,0.994912,0.996372,0.990852,0.982372,0.930452,0.786492,0.504083,0.212321,0.0666033,0.0198998,0.00652175,0.00302567,0.00156777,0.00123015,0.000907099,0.000731281,0.000630043,0.000538845,0.00048121,0.00044554,0.000403746,0.000369843
34.528,0.0342829,0.996323,0.998611,0.999873,0.998033,0.998536,0.998244,0.998024,1.00167,0.997901,0.994913,0.996365,0.990847,0.98238,0.93045,0.786492,0.504079,0.212323,0.0666058,0.0199009,0.00652254,0.0030259,0.00156822,0.00123041,0.000906963,0.000731432,0.00063038,0.000538793,0.000481105,0.000445776,0.000403851,0.000369692
34.544,0.0342665,0.996324,0.998617,0.999872,0.998043,0.998534,0.998239,0.998022,1.00168,0.997893,0.994914,0.996358,0.990843,0.982388,0.930447,0.786493,0.504074,0.212324,0.0666081,0.0199018,0.00652338,0.00302617,0.00156866,0.00123067,0.000906855,0.000731581,0.0006307,0.00053876,0.000481013,0.000445994,0.000403958,0.000369561
34.56,0.0342516,0.996324,0.998624,0.999871,0.998053,0.998531,0.998234,0.998019,1.00169,0.997886,0.994914,0.99635,0.990839,0.982396,0.930444,0.786494,0.50407,0.212326,0.0666104,0.0199026,0.00652424,0.00302646,0.00156911,0.00123092,0.000906775,0.000731728,0.000631003,0.000538745,0.000480935,0.000446194,0.000404064,0.00036945
34.576,0.0342387,0.996325,0.998631,0.99987,0.998064,0.998529,0.99823,0.998016,1.00169,0.997879,0.994913,0.996342,0.990835,0.982405,0.930439,0.786494,0.504066,0.212328,0.0666125,0.0199035,0.00652513,0.00302679,0.00156955,0.00123117,0.000906721,0.000731874,0.000631286,0.000538744,0.000480873,0.000446378,0.000404168,0.000369357
34.592,0.0342282,0.996325,0.998639,0.99987,0.998074,0.998526,0.998226,0.998012,1.0017,0.997873,0.994911,0.996334,0.990832,0.982414,0.930434,0.786495,0.504063,0.212329,0.0666146,0.0199042,0.00652603,0.00302714,0.00157,0.00123141,0.000906691,0.00073202,0.00063155,0.000538757,0.000480825,0.000446545,0.000404268,0.000369283
34.608,0.0342204,0.996325,0.998648,0.999869,0.998085,0.998523,0.998222,0.998008,1.00171,0.997868,0.994909,0.996325,0.990829,0.982424,0.930428,0.786497,0.50406,0.21233,0.0666165,0.019905,0.00652694,0.00302751,0.00157044,0.00123164,0.000906685,0.000732166,0.000631795,0.00053878,0.000480793,0.000446696,0.000404364,0.000369226
34.624,0.0342159,0.996324,0.998657,0.999869,0.998096,0.99852,0.998219,0.998003,1.00172,0.997864,0.994907,0.996316,0.990826,0.982433,0.930422,0.786498,0.504057,0.212331,0.0666184,0.0199057,0.00652784,0.00302791,0.00157088,0.00123186,0.000906702,0.000732314,0.00063202,0.000538813,0.000480775,0.000446832,0.000404454,0.000369184
34.64,0.0342149,0.996323,0.998666,0.999869,0.998107,0.998518,0.998216,0.997998,1.00173,0.99786,0.994904,0.996306,0.990824,0.982443,0.930415,0.786499,0.504055,0.212331,0.0666201,0.0199065,0.00652874,0.00302832,0.00157132,0.00123208,0.000906739,0.000732464,0.000632225,0.000538854,0.000480771,0.000446955,0.000404537,0.000369158
34.656,0.0342178,0.996321,0.998676,0.99987,0.998117,0.998515,0.998213,0.997992,1.00173,0.997858,0.9949,0.996297,0.990821,0.982453,0.930407,0.786501,0.504053,0.212331,0.0666216,0.0199073,0.00652962,0.00302875,0.00157176,0.00123229,0.000906796,0.000732616,0.000632412,0.000538902,0.000480782,0.000447064,0.000404615,0.000369146
34.672,0.0342247,0.99632,0.998686,0.99987,0.998127,0.998512,0.99821,0.997986,1.00174,0.997856,0.994897,0.996288,0.990819,0.982462,0.9304,0.786502,0.504052,0.212331,0.066623,0.0199081,0.00653049,0.00302919,0.0015722,0.00123249,0.000906873,0.00073277,0.000632581,0.000538957,0.000480805,0.000447161,0.000404687,0.000369148
34.688,0.0342359,0.996318,0.998696,0.999871,0.998136,0.99851,0.998207,0.997979,1.00175,0.997856,0.994893,0.996279,0.990817,0.982471,0.930392,0.786504,0.504051,0.212331,0.0666243,0.0199089,0.00653135,0.00302964,0.00157262,0.00123269,0.00090697,0.000732927,0.000632733,0.000539019,0.000480843,0.000447246,0.000404754,0.000369164
34.704,0.0342513,0.996316,0.998706,0.999872,0.998145,0.998508,0.998203,0.997972,1.00175,0.997857,0.99489,0.99627,0.990816,0.98248,0.930384,0.786506,0.504051,0.212331,0.0666255,0.0199098,0.00653219,0.00303009,0.00157305,0.00123288,0.000907085,0.000733087,0.000632868,0.000539088,0.000480893,0.00044732,0.000404816,0.000369193
34.72,0.0342707,0.996314,0.998716,0.999873,0.998153,0.998506,0.9982,0.997965,1.00176,0.997859,0.994886,0.996261,0.990814,0.982489,0.930376,0.786508,0.504051,0.21233,0.0666265,0.0199108,0.00653301,0.00303056,0.00157346,0.00123306,0.000907219,0.00073325,0.000632987,0.000539164,0.000480955,0.000447383,0.000404875,0.000369235
34.736,0.0342938,0.996312,0.998727,0.999874,0.99816,0.998504,0.998197,0.997957,1.00177,0.997861,0.994882,0.996253,0.990812,0.982497,0.930368,0.78651,0.504052,0.212329,0.0666274,0.0199118,0.00653382,0.00303102,0.00157387,0.00123325,0.000907374,0.000733416,0.000633092,0.000539247,0.00048103,0.000447436,0.000404932,0.00036929
34.752,0.0343202,0.996311,0.998737,0.999875,0.998166,0.998503,0.998193,0.99795,1.00177,0.997865,0.994879,0.996245,0.99081,0.982505,0.93036,0.786513,0.504054,0.212327,0.0666282,0.0199129,0.00653462,0.0030315,0.00157426,0.00123343,0.000907549,0.000733586,0.000633184,0.00053934,0.000481117,0.00044748,0.000404987,0.00036936
34.768,0.0343492,0.996309,0.998748,0.999876,0.998172,0.998502,0.998188,0.997942,1.00178,0.997869,0.994876,0.996238,0.990808,0.982512,0.930352,0.786515,0.504056,0.212326,0.0666289,0.0199141,0.00653542,0.00303197,0.00157465,0.00123361,0.000907746,0.000733761,0.000633262,0.000539442,0.000481217,0.000447513,0.000405041,0.000369444
34.784,0.03438,0.996308,0.998758,0.999877,0.998176,0.998501,0.998183,0.997935,1.00178,0.997875,0.994873,0.996231,0.990806,0.982519,0.930344,0.786518,0.504058,0.212324,0.0666296,0.0199154,0.00653622,0.00303245,0.00157502,0.00123379,0.000907966,0.00073394,0.000633328,0.000539555,0.00048133,0.000447538,0.000405097,0.000369544
34.8,0.0344116,0.996307,0.998768,0.999878,0.998179,0.998501,0.998178,0.997927,1.00178,0.997881,0.99487,0.996225,0.990804,0.982525,0.930337,0.78652,0.504061,0.212322,0.0666301,0.0199168,0.00653702,0.00303293,0.00157538,0.00123397,0.000908211,0.000734124,0.000633382,0.000539681,0.000481456,0.000447553,0.000405155,0.000369661
34.816,0.0344431,0.996307,0.998778,0.999879,0.998182,0.998501,0.998172,0.997919,1.00179,0.997887,0.994867,0.99622,0.990801,0.982531,0.93033,0.786522,0.504064,0.212321,0.0666307,0.0199182,0.00653783,0.00303343,0.00157572,0.00123414,0.000908481,0.000734313,0.000633425,0.000539819,0.000481596,0.000447559,0.000405215,0.000369794
34.832,0.0344733,0.996307,0.998787,0.99988,0.998184,0.998502,0.998166,0.997912,1.00179,0.997894,0.994865,0.996214,0.990799,0.982536,0.930324,0.786525,0.504068,0.212319,0.0666311,0.0199197,0.00653866,0.00303393,0.00157605,0.00123432,0.000908778,0.000734509,0.000633456,0.000539971,0.00048175,0.000447555,0.000405279,0.000369947
34.848,0.0345012,0.996308,0.998797,0.999881,0.998185,0.998503,0.99816,0.997904,1.0018,0.997902,0.994863,0.99621,0.990797,0.98254,0.930317,0.786527,0.504072,0.212317,0.0666316,0.0199213,0.0065395,0.00303444,0.00157637,0.0012345,0.000909103,0.000734711,0.000633476,0.000540138,0.000481919,0.000447542,0.000405347,0.000370119
34.864,0.0345257,0.996309,0.998807,0.999882,0.998185,0.998504,0.998153,0.997897,1.0018,0.99791,0.994861,0.996205,0.990794,0.982544,0.930311,0.786529,0.504076,0.212315,0.066632,0.0199229,0.00654036,0.00303496,0.00157667,0.00123467,0.000909458,0.000734922,0.000633485,0.00054032,0.000482104,0.000447518,0.000405418,0.000370311
34.88,0.0345458,0.996311,0.998816,0.999883,0.998184,0.998506,0.998145,0.99789,1.0018,0.997917,0.99486,0.996201,0.990791,0.982548,0.930306,0.78653,0.504081,0.212314,0.0666324,0.0199246,0.00654125,0.00303551,0.00157695,0.00123484,0.000909842,0.00073514,0.000633481,0.000540517,0.000482305,0.000447484,0.000405493,0.000370524
34.896,0.0345608,0.996313,0.998825,0.999884,0.998183,0.998507,0.998138,0.997884,1.0018,0.997926,0.994858,0.996198,0.990789,0.982552,0.9303,0.786531,0.504086,0.212313,0.0666328,0.0199263,0.00654215,0.00303607,0.00157722,0.00123501,0.000910257,0.000735367,0.000633466,0.000540729,0.000482522,0.00044744,0.000405571,0.000370759
34.912,0.0345701,0.996315,0.998835,0.999885,0.998181,0.998509,0.99813,0.997877,1.00181,0.997934,0.994857,0.996194,0.990786,0.982555,0.930295,0.786532,0.504091,0.212311,0.0666333,0.0199281,0.00654308,0.00303665,0.00157748,0.00123517,0.000910701,0.000735603,0.000633437,0.000540956,0.000482756,0.000447384,0.000405651,0.000371016
34.928,0.0345733,0.996318,0.998844,0.999886,0.998179,0.998512,0.998122,0.997871,1.00181,0.997942,0.994856,0.99619,0.990783,0.982558,0.930289,0.786533,0.504096,0.21231,0.0666337,0.0199298,0.00654403,0.00303725,0.00157773,0.00123533,0.000911175,0.000735849,0.000633395,0.000541196,0.000483008,0.000447316,0.000405732,0.000371294
34.944,0.0345703,0.996321,0.998853,0.999888,0.998177,0.998514,0.998114,0.997865,1.00181,0.99795,0.994855,0.996187,0.990781,0.98256,0.930284,0.786533,0.504102,0.21231,0.0666342,0.0199316,0.00654499,0.00303787,0.00157797,0.00123547,0.000911677,0.000736106,0.000633339,0.000541448,0.000483277,0.000447237,0.000405813,0.000371594
34.96,0.0345614,0.996324,0.998863,0.999889,0.998175,0.998517,0.998106,0.99786,1.00182,0.997957,0.994854,0.996183,0.990778,0.982563,0.930279,0.786533,0.504107,0.21231,0.0666347,0.0199334,0.00654596,0.00303852,0.0015782,0.00123561,0.000912206,0.000736372,0.000633267,0.00054171,0.000483564,0.000447146,0.000405891,0.000371914
34.976,0.0345471,0.996328,0.998872,0.999891,0.998172,0.99852,0.998099,0.997855,1.00182,0.997965,0.994853,0.996179,0.990776,0.982566,0.930273,0.786532,0.504113,0.21231,0.0666352,0.0199352,0.00654693,0.0030392,0.00157842,0.00123573,0.00091276,0.000736649,0.000633179,0.00054198,0.000483867,0.000447043,0.000405965,0.000372254
34.992,0.0345282,0.996331,0.998882,0.999893,0.99817,0.998523,0.998091,0.99785,1.00182,0.997972,0.994852,0.996174,0.990773,0.982568,0.930267,0.786531,0.504119,0.21231,0.0666357,0.0199369,0.00654789,0.00303989,0.00157863,0.00123584,0.000913336,0.000736936,0.000633075,0.000542256,0.000484186,0.000446927,0.000406033,0.000372612
35.008,0.0345059,0.996335,0.998892,0.999895,0.998168,0.998526,0.998084,0.997845,1.00182,0.997979,0.994851,0.996169,0.990771,0.982571,0.930261,0.786529,0.504125,0.212311,0.0666362,0.0199386,0.00654884,0.00304062,0.00157885,0.00123594,0.00091393,0.000737233,0.000632953,0.000542535,0.00048452,0.000446799,0.000406092,0.000372986
35.024,0.0344816,0.996339,0.998901,0.999898,0.998166,0.998529,0.998078,0.997841,1.00182,0.997985,0.99485,0.996163,0.990769,0.982574,0.930255,0.786527,0.504131,0.212312,0.0666367,0.0199403,0.00654976,0.00304136,0.00157906,0.00123601,0.000914541,0.000737539,0.000632814,0.000542815,0.000484869,0.000446658,0.000406141,0.000373375
35.04,0.0344568,0.996342,0.998911,0.999901,0.998164,0.998532,0.998072,0.997837,1.00182,0.997992,0.994849,0.996157,0.990767,0.982577,0.930249,0.786525,0.504136,0.212314,0.0666372,0.0199419,0.00655064,0.00304212,0.00157928,0.00123608,0.000915163,0.000737855,0.000632656,0.000543091,0.00048523,0.000446506,0.000406178,0.000373776
35.056,0.0344333,0.996345,0.998921,0.999905,0.998162,0.998536,0.998066,0.997833,1.00182,0.997998,0.994849,0.99615,0.990766,0.98258,0.930242,0.786522,0.504142,0.212315,0.0666376,0.0199435,0.00655148,0.0030429,0.0015795,0.00123612,0.000915794,0.000738179,0.00063248,0.000543362,0.000485603,0.000446343,0.000406199,0.000374186
35.072,0.0344129,0.996348,0.998931,0.999909,0.998162,0.998539,0.998062,0.997829,1.00182,0.998003,0.994848,0.996142,0.990765,0.982583,0.930234,0.786518,0.504147,0.212317,0.0666381,0.019945,0.00655226,0.0030437,0.00157973,0.00123615,0.000916428,0.00073851,0.000632287,0.000543624,0.000485985,0.000446169,0.000406204,0.000374603
35.088,0.0343974,0.996351,0.998941,0.999914,0.998161,0.998542,0.998058,0.997825,1.00182,0.998009,0.994848,0.996133,0.990764,0.982586,0.930226,0.786515,0.504153,0.21232,0.0666385,0.0199464,0.00655297,0.0030445,0.00157996,0.00123616,0.000917063,0.000738849,0.000632076,0.000543874,0.000486376,0.000445986,0.000406192,0.000375025
35.104,0.0343885,0.996354,0.998951,0.99992,0.998161,0.998546,0.998054,0.997822,1.00182,0.998014,0.994848,0.996123,0.990763,0.98259,0.930218,0.78651,0.504158,0.212323,0.0666389,0.0199478,0.00655361,0.00304532,0.00158021,0.00123616,0.000917694,0.000739194,0.00063185,0.000544111,0.000486772,0.000445795,0.00040616,0.000375448
35.12,0.0343877,0.996356,0.998961,0.999926,0.998161,0.998549,0.998052,0.997819,1.00182,0.998019,0.994847,0.996112,0.990762,0.982593,0.93021,0.786506,0.504162,0.212325,0.0666392,0.0199491,0.00655416,0.00304613,0.00158047,0.00123614,0.000918317,0.000739545,0.000631609,0.000544331,0.000487173,0.000445598,0.000406108,0.00037587
35.136,0.0343964,0.996358,0.99897,0.999933,0.998162,0.998553,0.99805,0.997815,1.00182,0.998024,0.994848,0.9961,0.990762,0.982596,0.930201,0.786501,0.504167,0.212328,0.0666396,0.0199504,0.00655462,0.00304694,0.00158075,0.00123611,0.000918929,0.0007399,0.000631355,0.000544533,0.000487577,0.000445395,0.000406037,0.000376288
35.152,0.0344155,0.99636,0.99898,0.99994,0.998164,0.998556,0.998049,0.997812,1.00182,0.998028,0.994848,0.996087,0.990762,0.9826,0.930192,0.786496,0.504171,0.212331,0.0666398,0.0199516,0.00655498,0.00304775,0.00158105,0.00123607,0.000919527,0.000740259,0.000631091,0.000544715,0.000487982,0.000445191,0.000405945,0.0003767
35.168,0.0344457,0.996362,0.998989,0.999948,0.998165,0.99856,0.998048,0.997809,1.00182,0.998033,0.994849,0.996074,0.990762,0.982603,0.930183,0.786491,0.504175,0.212335,0.0666401,0.0199527,0.00655524,0.00304855,0.00158136,0.00123603,0.000920108,0.000740623,0.000630819,0.000544877,0.000488385,0.000444986,0.000405834,0.000377104
35.184,0.034487,0.996364,0.998998,0.999956,0.998167,0.998563,0.998048,0.997806,1.00181,0.998037,0.994851,0.996059,0.990763,0.982606,0.930173,0.786485,0.504178,0.212338,0.0666403,0.0199538,0.0065554,0.00304934,0.00158171,0.00123598,0.000920669,0.000740989,0.000630541,0.000545017,0.000488787,0.000444783,0.000405705,0.000377498
35.2,0.0345393,0.996366,0.999007,0.999965,0.998169,0.998566,0.998049,0.997803,1.00181,0.998042,0.994852,0.996044,0.990763,0.982609,0.930164,0.786479,0.504181,0.212341,0.0666406,0.0199549,0.00655545,0.00305011,0.00158207,0.00123593,0.00092121,0.000741358,0.000630263,0.000545136,0.000489186,0.000444586,0.00040556,0.00037788
35.216,0.0346018,0.996367,0.999015,0.999974,0.998171,0.998569,0.998051,0.997799,1.00181,0.998046,0.994855,0.996028,0.990764,0.982611,0.930154,0.786473,0.504183,0.212344,0.0666408,0.0199559,0.00655541,0.00305086,0.00158247,0.00123589,0.000921729,0.00074173,0.000629986,0.000545235,0.000489579,0.000444396,0.0004054,0.000378249
35.232,0.0346734,0.996369,0.999023,0.999983,0.998174,0.998571,0.998053,0.997796,1.0018,0.998051,0.994858,0.996012,0.990764,0.982613,0.930145,0.786467,0.504185,0.212348,0.0666411,0.019957,0.00655528,0.00305159,0.00158289,0.00123587,0.000922226,0.000742105,0.000629715,0.000545313,0.000489968,0.000444217,0.000405228,0.000378604
35.248,0.0347525,0.996371,0.99903,0.999992,0.998176,0.998573,0.998055,0.997793,1.0018,0.998055,0.994862,0.995995,0.990765,0.982615,0.930135,0.786461,0.504186,0.212351,0.0666413,0.019958,0.00655506,0.0030523,0.00158334,0.00123585,0.000922699,0.000742483,0.000629453,0.000545374,0.00049035,0.000444052,0.000405046,0.000378944
35.264,0.0348371,0.996372,0.999037,1.,0.998179,0.998575,0.998058,0.99779,1.0018,0.99806,0.994866,0.995978,0.990766,0.982617,0.930126,0.786455,0.504187,0.212354,0.0666417,0.019959,0.00655477,0.00305298,0.00158382,0.00123586,0.000923151,0.000742864,0.000629205,0.000545418,0.000490725,0.000443904,0.000404859,0.000379269
35.28,0.034925,0.996374,0.999043,1.00001,0.998181,0.998577,0.998062,0.997786,1.0018,0.998065,0.994871,0.995961,0.990766,0.982618,0.930117,0.786448,0.504187,0.212356,0.0666421,0.01996,0.00655441,0.00305364,0.00158434,0.00123589,0.000923581,0.000743247,0.000628975,0.000545447,0.000491093,0.000443775,0.000404669,0.000379578
35.296,0.0350138,0.996376,0.999049,1.00002,0.998183,0.998578,0.998065,0.997783,1.00179,0.998069,0.994877,0.995943,0.990767,0.982619,0.930108,0.786442,0.504187,0.212359,0.0666426,0.0199611,0.00655401,0.00305427,0.00158489,0.00123594,0.000923992,0.000743634,0.000628766,0.000545464,0.000491453,0.000443668,0.00040448,0.000379872
35.312,0.0351009,0.996378,0.999054,1.00003,0.998185,0.998578,0.998069,0.99778,1.00179,0.998074,0.994883,0.995926,0.990767,0.982619,0.930099,0.786436,0.504186,0.212362,0.0666433,0.0199621,0.00655356,0.00305487,0.00158547,0.00123603,0.000924384,0.000744025,0.000628583,0.000545472,0.000491805,0.000443585,0.000404295,0.00038015
35.328,0.0351838,0.99638,0.999059,1.00004,0.998186,0.998578,0.998073,0.997777,1.00179,0.998079,0.99489,0.995909,0.990767,0.982619,0.930091,0.786429,0.504185,0.212364,0.066644,0.0199633,0.00655309,0.00305545,0.00158609,0.00123616,0.00092476,0.000744419,0.000628428,0.000545474,0.000492149,0.00044353,0.000404118,0.000380414
35.344,0.0352598,0.996382,0.999063,1.00004,0.998188,0.998578,0.998077,0.997774,1.00178,0.998084,0.994898,0.995892,0.990767,0.982619,0.930083,0.786423,0.504183,0.212366,0.0666449,0.0199645,0.00655261,0.00305601,0.00158674,0.00123633,0.000925121,0.000744817,0.000628306,0.000545472,0.000492484,0.000443503,0.000403952,0.000380663
35.36,0.0353268,0.996384,0.999067,1.00005,0.998189,0.998577,0.998082,0.997771,1.00178,0.998089,0.994906,0.995876,0.990767,0.982619,0.930075,0.786417,0.504181,0.212368,0.066646,0.0199657,0.00655214,0.00305654,0.00158742,0.00123653,0.000925471,0.000745218,0.000628217,0.000545469,0.000492811,0.000443505,0.000403801,0.000380898
35.376,0.0353827,0.996386,0.99907,1.00005,0.998189,0.998575,0.998086,0.997768,1.00178,0.998094,0.994915,0.995861,0.990767,0.982619,0.930068,0.78641,0.504178,0.21237,0.0666473,0.019967,0.0065517,0.00305705,0.00158813,0.00123679,0.00092581,0.000745621,0.000628166,0.000545467,0.000493128,0.000443539,0.000403668,0.00038112
35.392,0.0354258,0.996388,0.999073,1.00006,0.99819,0.998573,0.99809,0.997766,1.00178,0.998099,0.994924,0.995846,0.990767,0.982619,0.930061,0.786404,0.504175,0.212372,0.0666488,0.0199684,0.00655129,0.00305755,0.00158887,0.00123709,0.000926142,0.000746027,0.000628152,0.00054547,0.000493435,0.000443604,0.000403554,0.000381329
35.408,0.035455,0.99639,0.999076,1.00006,0.998189,0.998571,0.998094,0.997764,1.00178,0.998104,0.994933,0.995832,0.990766,0.982618,0.930055,0.786398,0.504172,0.212374,0.0666505,0.0199699,0.00655094,0.00305802,0.00158964,0.00123743,0.000926467,0.000746434,0.000628179,0.000545479,0.000493733,0.0004437,0.000403462,0.000381525
35.424,0.0354696,0.996392,0.999079,1.00007,0.998189,0.998568,0.998098,0.997762,1.00178,0.998108,0.994943,0.995819,0.990765,0.982619,0.930048,0.786392,0.504168,0.212376,0.0666523,0.0199714,0.00655066,0.00305849,0.00159043,0.00123783,0.000926788,0.000746841,0.000628245,0.000545497,0.000494019,0.000443827,0.000403395,0.000381708
35.44,0.0354693,0.996393,0.999082,1.00007,0.998189,0.998565,0.998102,0.997761,1.00178,0.998113,0.994953,0.995807,0.990764,0.982619,0.930042,0.786387,0.504164,0.212377,0.0666544,0.019973,0.00655046,0.00305894,0.00159124,0.00123827,0.000927107,0.000747247,0.000628351,0.000545525,0.000494294,0.000443983,0.000403353,0.00038188
35.456,0.0354545,0.996394,0.999084,1.00007,0.998188,0.998562,0.998106,0.99776,1.00178,0.998117,0.994962,0.995796,0.990763,0.98262,0.930037,0.786381,0.50416,0.212379,0.0666567,0.0199747,0.00655035,0.00305939,0.00159207,0.00123875,0.000927424,0.00074765,0.000628495,0.000545564,0.000494556,0.000444167,0.000403338,0.000382039
35.472,0.0354262,0.996395,0.999087,1.00007,0.998187,0.998559,0.998109,0.99776,1.00178,0.998121,0.994972,0.995786,0.990762,0.982622,0.930031,0.786376,0.504156,0.21238,0.0666592,0.0199765,0.00655035,0.00305984,0.00159291,0.00123928,0.00092774,0.000748048,0.000628678,0.000545616,0.000494804,0.000444376,0.000403349,0.000382186
35.488,0.0353856,0.996396,0.99909,1.00006,0.998186,0.998555,0.998112,0.99776,1.00178,0.998124,0.994981,0.995778,0.99076,0.982624,0.930026,0.786371,0.504152,0.212381,0.0666619,0.0199783,0.00655045,0.00306028,0.00159376,0.00123985,0.000928057,0.000748439,0.000628896,0.000545681,0.000495038,0.000444609,0.000403387,0.00038232
35.504,0.0353347,0.996396,0.999094,1.00006,0.998185,0.998551,0.998115,0.997761,1.00178,0.998127,0.99499,0.99577,0.990759,0.982627,0.93002,0.786367,0.504149,0.212383,0.0666647,0.0199802,0.00655067,0.00306072,0.00159461,0.00124046,0.000928373,0.00074882,0.000629146,0.00054576,0.000495256,0.000444862,0.00040345,0.000382442
35.52,0.0352755,0.996396,0.999098,1.00006,0.998183,0.998548,0.998118,0.997762,1.00178,0.998129,0.994999,0.995763,0.990757,0.982631,0.930015,0.786362,0.504145,0.212384,0.0666677,0.0199821,0.00655102,0.00306117,0.00159547,0.00124111,0.00092869,0.000749191,0.000629427,0.000545852,0.000495457,0.000445132,0.00040354,0.000382551
35.536,0.0352105,0.996396,0.999102,1.00005,0.998182,0.998545,0.99812,0.997764,1.00178,0.998131,0.995007,0.995758,0.990755,0.982635,0.930009,0.786359,0.504141,0.212385,0.0666709,0.0199841,0.00655148,0.00306163,0.00159632,0.00124178,0.000929007,0.000749547,0.000629735,0.000545957,0.000495639,0.000445416,0.000403653,0.000382646
35.552,0.0351423,0.996396,0.999107,1.00005,0.998181,0.998541,0.998122,0.997767,1.00178,0.998133,0.995014,0.995753,0.990753,0.982641,0.930004,0.786355,0.504138,0.212387,0.0666741,0.0199861,0.00655207,0.0030621,0.00159716,0.00124248,0.000929324,0.000749886,0.000630065,0.000546075,0.000495802,0.000445709,0.000403789,0.000382729
35.568,0.0350735,0.996395,0.999113,1.00004,0.99818,0.998539,0.998123,0.99777,1.00179,0.998134,0.99502,0.995749,0.990751,0.982648,0.929998,0.786352,0.504135,0.212388,0.0666775,0.0199881,0.00655277,0.00306258,0.00159799,0.0012432,0.000929639,0.000750207,0.000630414,0.000546205,0.000495945,0.000446009,0.000403945,0.000382797
35.584,0.0350069,0.996394,0.999119,1.00003,0.998179,0.998536,0.998124,0.997773,1.00179,0.998134,0.995026,0.995746,0.990749,0.982655,0.929992,0.78635,0.504133,0.212389,0.0666809,0.0199902,0.0065536,0.00306308,0.00159881,0.00124394,0.000929952,0.000750507,0.000630778,0.000546346,0.000496067,0.00044631,0.00040412,0.000382852
35.6,0.0349449,0.996393,0.999126,1.00003,0.998179,0.998534,0.998125,0.997778,1.00179,0.998134,0.99503,0.995744,0.990747,0.982664,0.929986,0.786347,0.504131,0.21239,0.0666844,0.0199922,0.00655454,0.00306361,0.0015996,0.00124469,0.000930263,0.000750784,0.000631152,0.000546497,0.000496168,0.00044661,0.000404311,0.000382892
35.616,0.0348897,0.996392,0.999134,1.00002,0.998178,0.998533,0.998125,0.997783,1.00179,0.998133,0.995034,0.995742,0.990745,0.982674,0.929979,0.786346,0.504129,0.212391,0.066688,0.0199943,0.00655558,0.00306415,0.00160036,0.00124545,0.00093057,0.000751037,0.000631532,0.000546657,0.000496247,0.000446905,0.000404516,0.000382919
35.632,0.0348432,0.996391,0.999143,1.00001,0.998178,0.998532,0.998125,0.997788,1.00179,0.998131,0.995037,0.995741,0.990743,0.982684,0.929972,0.786345,0.504128,0.212392,0.0666916,0.0199963,0.00655673,0.00306472,0.0016011,0.00124621,0.000930872,0.000751264,0.000631913,0.000546825,0.000496304,0.000447191,0.000404733,0.000382933
35.648,0.034807,0.99639,0.999152,1.,0.998178,0.998532,0.998124,0.997794,1.0018,0.998128,0.995038,0.99574,0.99074,0.982695,0.929965,0.786344,0.504128,0.212393,0.0666952,0.0199983,0.00655797,0.00306533,0.00160181,0.00124697,0.00093117,0.000751464,0.000632293,0.000546999,0.00049634,0.000447466,0.00040496,0.000382934
